0.020757,3.7019e-06,0.022221,2.7782e-06,0.023233,1.7036e-06,0.02378,6.7213e-07,0.023848,-2.9643e-07,0.02357,-9.0873e-07,0.023066,-1.2226e-06,0.022558,-9.4763e-07,0.022232,-4.8723e-07,0.022132,7.5435e-08,0.022294,5.7522e-07,0.022559,4.8252e-07,0.022667,-1.1277e-08,0.02259,-2.5248e-07,0.022497,-1.2623e-07,0.022481,3.6933e-08,0.022507,5.9586e-08,0.022524,1.2215e-08,0.022522,-1.3452e-08,0.011259,-6.2114e-05,0,0,0.00014789,0.008085,0.00048334,0.011491,0.00086755,0.011221,0.0011999,0.0085598,0.0014223,0.0048256,0.0015218,0.0012977,0.0015201,-0.0011586,0.0014626,-0.0020628,0.0013976,-0.0016988,0.0013579,-0.00064122,0.0013547,0.0003675,0.0013738,0.00064652,0.0013901,0.00027907,0.0013923,-0.00010085,0.0013872,-0.00015915,0.0013837,-4.4455e-05,0.0013837,2.9027e-05,0.0013847,2.4843e-05,0.0013852,2.5464e-06,0.0013851,-3.1875e-06
0.015522,3.711e-06,0.017017,2.8577e-06,0.01812,1.9524e-06,0.018762,9.1754e-07,0.018959,-6.5459e-08,0.018741,-8.1227e-07,0.018282,-1.1808e-06,0.017722,-1.1979e-06,0.017278,-7.132e-07,0.01708,-1.7196e-07,0.017117,3.3321e-07,0.017355,6.4099e-07,0.017606,3.7222e-07,0.017652,-1.4693e-07,0.017532,-2.9916e-07,0.017437,-9.3979e-08,0.01744,7.5464e-08,0.017476,6.2161e-08,0.017488,-4.0501e-09,0.0087422,-4.823e-05,0,0,0.0001574,0.008677,0.00052293,0.012686,0.00095567,0.012903,0.0013471,0.010418,0.0016299,0.0065311,0.0017783,0.0025239,0.0018072,-0.00057448,0.0017566,-0.002203,0.0016789,-0.0022669,0.0016175,-0.0013409,0.0015933,-0.00012674,0.0016047,0.00069187,0.0016296,0.00067844,0.0016438,0.00015227,0.0016417,-0.00020871,0.0016344,-0.0001814,0.0016312,-1.9458e-05,0.001632,5.1025e-05,0.0016336,3.948e-05,0.0016347,3.0773e-05
0.010094,3.6612e-06,0.011601,2.9934e-06,0.012762,2.1302e-06,0.013514,1.1441e-06,0.013808,1.8951e-07,0.013696,-6.6667e-07,0.013264,-1.1548e-06,0.012707,-1.2642e-06,0.012171,-1.0201e-06,0.011844,-3.9975e-07,0.011792,1.3735e-07,0.011945,5.1721e-07,0.01222,6.1945e-07,0.012425,2.1592e-07,0.012402,-2.739e-07,0.01225,-3.1486e-07,0.012165,-5.0349e-08,0.012184,9.8897e-08,0.012224,5.9574e-08,0.0061181,-3.3749e-05,0,0,0.00016521,0.0091792,0.0005572,0.013798,0.001035,0.014502,0.0014849,0.012283,0.0018293,0.008356,0.0020329,0.0039615,0.0020993,0.00025044,0.0020651,-0.0020596,0.0019811,-0.0027429,0.0018989,-0.0020548,0.0018516,-0.00076971,0.0018465,0.0003952,0.0018704,0.00090813,0.0018973,0.00060062,0.0019067,-2.2144e-05,0.0018998,-0.00030993,0.0018909,-0.00018199,0.0018886,2.7191e-05,0.0018913,0.00011468,0.0018953,0.00012362
0.0045358,3.5733e-06,0.0060306,2.9954e-06,0.0072419,2.2881e-06,0.0080786,1.3982e-06,0.0084846,3.8923e-07,0.0084649,-4.4259e-07,0.0081051,-1.1029e-06,0.0075382,-1.3148e-06,0.0069656,-1.176e-06,0.0065189,-7.3012e-07,0.0063415,-5.8199e-08,0.0064296,3.9746e-07,0.0066652,6.0958e-07,0.0069377,5.2203e-07,0.0070739,3.6489e-08,0.0069798,-3.8656e-07,0.006803,-3.1397e-07,0.0067359,1.6385e-08,0.0067884,1.63e-07,0.0034171,-1.8836e-05,0,0,0.0001711,0.009583,0.00058559,0.014751,0.0011046,0.016001,0.0016104,0.014134,0.0020176,0.010237,0.00228,0.005588,0.0023917,0.0013088,0.0023811,-0.0016773,0.0022991,-0.0030005,0.0021998,-0.0027666,0.0021274,-0.0015115,0.0021013,-0.00010132,0.0021154,0.00083533,0.0021478,0.00097999,0.0021722,0.00041724,0.0021745,-0.00022853,0.0021627,-0.00038465,0.0021538,-0.00011778,0.0021548,0.00014654,0.0021611,0.0002059
-0.001081,3.4114e-06,0.00038029,3.0288e-06,0.001619,2.4221e-06,0.0025333,1.5747e-06,0.0030438,6.636e-07,0.0031244,-2.7861e-07,0.0028396,-9.4118e-07,0.0023049,-1.3576e-06,0.0016862,-1.2983e-06,0.0011706,-9.4896e-07,0.00086023,-3.7772e-07,0.00084122,2.6396e-07,0.0010467,5.8201e-07,0.0013251,6.093e-07,0.0015564,3.5221e-07,0.0016002,-1.7105e-07,0.0014382,-4.5431e-07,0.0012778,-1.8214e-07,0.0012874,1.7171e-07,0.00067348,-3.6918e-06,0,0,0.00017512,0.0098766,0.00060772,0.015583,0.0011632,0.017377,0.0017218,0.015908,0.0021913,0.012174,0.0025154,0.007328,0.002678,0.0026052,0.0026995,-0.001062,0.0026265,-0.0030501,0.0025164,-0.0033438,0.0024196,-0.0023396,0.002368,-0.00075913,0.0023661,0.00054775,0.002396,0.0011199,0.0024312,0.00088068,0.0024487,0.0001464,0.0024431,-0.00039568,0.0024293,-0.00034917,0.0024229,-4.7329e-05,0.0024235,4.6656e-05
-0.0066916,3.2238e-06,-0.0052851,2.9599e-06,-0.0040337,2.4965e-06,-0.0030533,1.7916e-06,-0.0024507,8.6521e-07,-0.0022592,-2.881e-08,-0.0024651,-8.2628e-07,-0.0029513,-1.2778e-06,-0.0035804,-1.4293e-06,-0.0041738,-1.129e-06,-0.004575,-6.2599e-07,-0.0047227,-6.4634e-09,-0.0045914,5.3388e-07,-0.0043056,6.5818e-07,-0.0040404,4.81e-07,-0.0038953,1.3297e-07,-0.003927,-2.4754e-07,-0.0040671,-2.9637e-07,-0.0041474,-5.1681e-08,-0.0020738,1.1444e-05,0,0,0.00017709,0.010066,0.00062325,0.016237,0.0012099,0.018597,0.0018174,0.017607,0.0023474,0.014091,0.002735,0.0091878,0.0029532,0.0040669,0.003014,-0.00018554,0.0029581,-0.002892,0.002843,-0.0037679,0.0027255,-0.0031238,0.0026462,-0.0015785,0.002622,5.9331e-05,0.0026428,0.0010529,0.0026821,0.0011891,0.0027142,0.00066648,0.0027239,-6.675e-05,0.0027132,-0.00050255,0.002695,-0.00055645,0.0026771,-0.00053498
-0.012224,2.9712e-06,-0.010892,2.8901e-06,-0.0096471,2.573e-06,-0.0086182,1.9279e-06,-0.0079207,1.1075e-06,-0.0076328,1.8357e-07,-0.0077359,-6.3219e-07,-0.0081724,-1.2256e-06,-0.0087866,-1.4407e-06,-0.0094308,-1.3325e-06,-0.0099312,-8.3339e-07,-0.010174,-2.4225e-07,-0.010154,3.2493e-07,-0.0099143,6.6342e-07,-0.0096185,5.9099e-07,-0.0093988,3.7824e-07,-0.0092801,1.256e-07,-0.0093045,-2.3853e-07,-0.0094677,-4.0579e-07,-0.0047898,2.6386e-05,0,0,0.00017708,0.010137,0.00063195,0.016736,0.0012442,0.019659,0.0018954,0.019172,0.0024835,0.015985,0.0029348,0.0111,0.0032127,0.0057012,0.0033188,0.00089177,0.0032879,-0.0024779,0.0031749,-0.0040299,0.0030407,-0.0038228,0.0029348,-0.0024464,0.0028833,-0.00066044,0.0028871,0.00077354,0.0029251,0.0013714,0.0029691,0.0011803,0.0029973,0.00045422,0.0029968,-0.00047993,0.0029687,-0.0011369,0.0029275,-0.0012802
-0.017613,2.6892e-06,-0.016375,2.7563e-06,-0.015153,2.5684e-06,-0.014085,2.0868e-06,-0.013312,1.3096e-06,-0.012915,4.1672e-07,-0.012927,-4.3538e-07,-0.013283,-1.1102e-06,-0.013882,-1.4601e-06,-0.014546,-1.4221e-06,-0.015125,-1.0733e-06,-0.015475,-4.6013e-07,-0.015556,8.1745e-08,-0.015418,5.0998e-07,-0.015121,7.5454e-07,-0.014784,6.8175e-07,-0.014542,3.4326e-07,-0.014511,-2.3187e-07,-0.014726,-6.0225e-07,-0.0074496,4.1036e-05,0,0,0.00017503,0.010098,0.00063366,0.017051,0.0012653,0.020522,0.0019548,0.020603,0.0025972,0.017804,0.0031117,0.013045,0.0034517,0.0074573,0.0036089,0.0021774,0.0036098,-0.0018463,0.0035068,-0.0040626,0.0033615,-0.0044262,0.0032301,-0.0033244,0.0031491,-0.0015212,0.0031292,0.0002652,0.0031598,0.0014411,0.0032136,0.0016387,0.0032579,0.00090451,0.0032677,-0.0003402,0.0032382,-0.0013336,0.0031884,-0.0015681
-0.022793,2.3633e-06,-0.021664,2.592e-06,-0.020483,2.5789e-06,-0.019395,2.1801e-06,-0.018547,1.5069e-06,-0.018055,6.5718e-07,-0.01796,-2.3828e-07,-0.018241,-9.5873e-07,-0.018791,-1.4249e-06,-0.01947,-1.4933e-06,-0.020094,-1.2303e-06,-0.020555,-7.6843e-07,-0.020768,-1.6743e-07,-0.020717,3.8489e-07,-0.020428,8.6567e-07,-0.019993,9.4205e-07,-0.019678,3.672e-07,-0.019682,-3.43e-07,-0.019907,-5.3008e-07,-0.010024,5.5255e-05,0,0,0.00017096,0.0099431,0.00062836,0.017188,0.0012729,0.021202,0.0019945,0.021855,0.0026868,0.019525,0.0032626,0.014987,0.0036662,0.0093025,0.0038788,0.0036447,0.0039189,-0.00098332,0.003833,-0.003886,0.0036829,-0.0048738,0.0035287,-0.0042083,0.0034166,-0.0024438,0.0033705,-0.00035082,0.0033887,0.0013189,0.0034454,0.0018843,0.0034991,0.0011857,0.0035178,-6.1275e-05,0.0034997,-0.00091206,0.0034653,-0.0010862
-0.027699,2.0038e-06,-0.026699,2.395e-06,-0.025573,2.504e-06,-0.024475,2.2737e-06,-0.023568,1.6905e-06,-0.022981,8.6777e-07,-0.022786,-2.055e-09,-0.022976,-8.0747e-07,-0.023468,-1.3132e-06,-0.024124,-1.5325e-06,-0.024803,-1.4095e-06,-0.025367,-1.0492e-06,-0.025715,-4.3412e-07,-0.025728,3.746e-07,-0.025418,9.1089e-07,-0.02499,8.7717e-07,-0.024708,3.1081e-07,-0.024711,-2.657e-07,-0.024866,-3.2977e-07,-0.012474,6.8792e-05,0,0,0.00016496,0.0096755,0.00061602,0.01714,0.0012669,0.021656,0.0020138,0.022926,0.0027505,0.02112,0.0033849,0.016883,0.0038524,0.011219,0.0041244,0.0052623,0.0042098,0.00010522,0.0041486,-0.003504,0.0039993,-0.0051834,0.0038261,-0.0049977,0.0036847,-0.0033505,0.003612,-0.0010172,0.003613,0.00092815,0.0036605,0.0017232,0.0037139,0.0013506,0.0037448,0.00052245,0.0037522,6.342e-06,0.0037501,-8.4797e-05
-0.032274,1.6176e-06,-0.031413,2.1547e-06,-0.03036,2.4438e-06,-0.029268,2.3213e-06,-0.028312,1.8359e-06,-0.02764,1.0947e-06,-0.027344,2.1012e-07,-0.027431,-5.7675e-07,-0.027844,-1.2004e-06,-0.028472,-1.5368e-06,-0.029201,-1.6251e-06,-0.029876,-1.2738e-06,-0.030297,-5.3691e-07,-0.030345,3.0852e-07,-0.030077,7.6491e-07,-0.029751,6.0127e-07,-0.029555,2.7643e-07,-0.029483,4.9575e-08,-0.0295,-9.9911e-08,-0.014767,8.145e-05,0,0,0.00015703,0.0092996,0.00059686,0.016906,0.0012473,0.021906,0.0020123,0.023785,0.0027874,0.022554,0.0034765,0.018716,0.0040073,0.013165,0.0043416,0.0070279,0.0044779,0.0013672,0.0044473,-0.0029314,0.0043049,-0.0053261,0.0041184,-0.0056012,0.0039536,-0.0041284,0.0038543,-0.0018323,0.0038288,0.00016737,0.0038546,0.001223,0.0039011,0.0014961,0.0039495,0.001395,0.0039927,0.0012203,0.0040318,0.0011695
-0.036459,1.2044e-06,-0.035752,1.8985e-06,-0.034784,2.3122e-06,-0.033712,2.341e-06,-0.032722,1.9722e-06,-0.031977,1.2833e-06,-0.031573,4.7818e-07,-0.031547,-3.4439e-07,-0.031867,-1.0576e-06,-0.032483,-1.6105e-06,-0.033261,-1.7483e-06,-0.033988,-1.364e-06,-0.034429,-5.5682e-07,-0.034519,9.2983e-08,-0.034408,3.4684e-07,-0.034237,3.8562e-07,-0.034067,3.6157e-07,-0.033912,3.1258e-07,-0.0338,1.6721e-07,-0.016882,9.314e-05,0,0,0.00014734,0.0088179,0.00057103,0.016491,0.0012141,0.02192,0.0019897,0.02442,0.0027963,0.023814,0.0035356,0.020452,0.0041287,0.015135,0.0045271,0.0088784,0.0047181,0.0027687,0.0047231,-0.0021961,0.0045946,-0.0051964,0.0044043,-0.0059374,0.0042222,-0.004831,0.0040936,-0.0028846,0.0040308,-0.00095632,0.004026,0.00059219,0.004065,0.0016851,0.0041327,0.0023332,0.004215,0.0025847,0.0043014,0.0026171
-0.040206,7.767e-07,-0.03966,1.6069e-06,-0.03879,2.1768e-06,-0.037756,2.3255e-06,-0.036749,2.0573e-06,-0.035932,1.507e-06,-0.035416,7.5103e-07,-0.035265,-1.0759e-07,-0.035518,-9.8969e-07,-0.036125,-1.6309e-06,-0.036913,-1.7346e-06,-0.037608,-1.2783e-06,-0.038057,-7.1553e-07,-0.038282,-3.1614e-07,-0.038369,-7.025e-08,-0.038335,2.3683e-07,-0.038163,4.8615e-07,-0.037927,5.3212e-07,-0.0377,4.3582e-07,-0.018793,0.00010371,0,0,0.00013599,0.008239,0.00053894,0.015896,0.0011678,0.021712,0.0019461,0.024819,0.002777,0.024877,0.0035615,0.02209,0.0042146,0.017074,0.0046774,0.010756,0.0049246,0.0042565,0.0049706,-0.0012163,0.004866,-0.0047246,0.0046825,-0.0060196,0.0044864,-0.0056052,0.0043227,-0.0041707,0.0042159,-0.0022201,0.0041779,-7.4625e-05,0.0042086,0.001856,0.0042944,0.0032185,0.0044143,0.003915,0.0045472,0.0040509
-0.043467,3.4377e-07,-0.04309,1.2986e-06,-0.042334,1.9796e-06,-0.041356,2.2582e-06,-0.040341,2.1662e-06,-0.039448,1.731e-06,-0.038813,1.0137e-06,-0.038568,4.5091e-08,-0.038775,-9.3219e-07,-0.03935,-1.5047e-06,-0.040052,-1.5277e-06,-0.040689,-1.2623e-06,-0.041202,-1.0245e-06,-0.04162,-7.9222e-07,-0.041888,-3.6318e-07,-0.041944,1.1083e-07,-0.041792,5.5367e-07,-0.041467,8.2773e-07,-0.04111,6.5668e-07,-0.020474,0.000113,0,0,0.00012318,0.0075702,0.00050088,0.015124,0.0011086,0.021263,0.0018816,0.024977,0.0027296,0.025759,0.0035541,0.02359,0.0042635,0.018914,0.0047878,0.012592,0.0050927,0.0058763,0.0051873,9.1527e-05,0.0051186,-0.0039184,0.0049491,-0.0060206,0.0047382,-0.0064772,0.0045357,-0.0055363,0.0043844,-0.0034537,0.0043139,-0.00075738,0.0043341,0.0019276,0.0044345,0.0039884,0.0045866,0.005018,0.0047571,0.005199
-0.046201,-9.7432e-08,-0.046001,9.5528e-07,-0.045375,1.7528e-06,-0.044468,2.2019e-06,-0.043441,2.2687e-06,-0.042468,1.9486e-06,-0.041746,1.1749e-06,-0.041446,1.3075e-07,-0.0416,-7.4572e-07,-0.042055,-1.1916e-06,-0.042627,-1.308e-06,-0.043239,-1.4011e-06,-0.043883,-1.4014e-06,-0.044469,-1.1451e-06,-0.044884,-6.5076e-07,-0.045032,1.4574e-08,-0.044873,6.6658e-07,-0.044469,1.0444e-06,-0.044019,8.2337e-07,-0.021908,0.00012092,0,0,0.00010896,0.0068128,0.00045706,0.014179,0.001037,0.020597,0.0017973,0.024923,0.0026556,0.026434,0.0035134,0.024889,0.0042724,0.020571,0.0048546,0.014404,0.0052204,0.0077258,0.0053737,0.0017242,0.0053494,-0.0029425,0.0051963,-0.0060348,0.0049696,-0.0073477,0.0047306,-0.0067916,0.0045379,-0.0046217,0.004436,-0.0014371,0.0044444,0.0018965,0.0045532,0.0044857,0.0047267,0.0057732,0.0049233,0.005996
-0.048376,-5.5256e-07,-0.048365,5.8115e-07,-0.047882,1.514e-06,-0.047038,2.1455e-06,-0.045994,2.383e-06,-0.044969,2.0484e-06,-0.044214,1.2257e-06,-0.043873,3.0113e-07,-0.043903,-3.8107e-07,-0.044176,-8.0986e-07,-0.044639,-1.2404e-06,-0.045288,-1.596e-06,-0.046048,-1.7083e-06,-0.046779,-1.4576e-06,-0.047321,-8.8281e-07,-0.047537,-3.5234e-08,-0.047356,7.8674e-07,-0.046896,1.152e-06,-0.046399,9.3504e-07,-0.023081,0.0001274,0,0,9.3226e-05,0.0059675,0.00040753,0.013075,0.00095382,0.019742,0.001695,0.024657,0.0025561,0.026862,0.003438,0.025894,0.0042383,0.022047,0.0048764,0.016297,0.0053092,0.0098231,0.0055289,0.0035358,0.0055521,-0.0019524,0.0054155,-0.0060092,0.0051764,-0.0080701,0.0049063,-0.007877,0.0046775,-0.0056559,0.0045468,-0.002097,0.0045413,0.0017007,0.0046494,0.0046169,0.0048308,0.006096,0.0050393,0.0063685
